geo,time,bx_gsr_gnfs_cd
syc,1988,181687006.39571
syc,1989,178586648.32817
syc,1990,228926341.34952
syc,1991,216821444.36848
syc,1992,242141367.85196
syc,1993,312050486.98583
syc,1994,303331284.00552
syc,1995,332194100.13702
syc,1996,333717215.68483
syc,1997,369418181.87847
syc,1998,370316233.8886
syc,1999,422956622.10853
syc,2000,481709731.53653
syc,2001,510600707.27477
syc,2002,549992962.18893
syc,2003,616821042.32154
syc,2004,627701307.29066
syc,2005,719670173.92253
syc,2006,850363972.50724
syc,2007,853730765.91481
syc,2008,902069825.49939
syc,2009,849794485.21341
syc,2010,840748158.6807
syc,2011,942455665.89809
syc,2012,1232788166.62486
syc,2013,1455916464.96076
syc,2014,1373240825.68427
syc,2015,1297074704.91759
syc,2016,1352922708.45049
syc,2017,1562920466.98712
syr,1977,1399300000
syr,1978,1320400000
syr,1979,2024000000
syr,1980,2476800000
syr,1981,2642800000
syr,1982,2485100000
syr,1983,2477300000
syr,1984,2346200000
syr,1985,2511500000
syr,1986,1603100000
syr,1987,1957300000
syr,1988,2014600000
syr,1989,3905900000
syr,1990,5029600000
syr,1991,4502500000
syr,1992,4380600000
syr,1993,4848000000
syr,1994,5192000000
syr,1995,5757000000
syr,1996,5970000000
syr,1997,5639000000
syr,1998,4808000000
syr,1999,5457000000
syr,2000,6845000000
syr,2001,7487000000
syr,2002,8227000000
syr,2003,7045000000
syr,2004,9833500000
syr,2005,11512000000
syr,2006,13168800000
syr,2007,15617016197.1401
syr,2008,19749315151.3201
syr,2009,15681906879.9603
syr,2010,19605790972.8673
tcd,1977,130735269.36178
tcd,1978,119540436.36196
tcd,1979,92867841.76806
tcd,1980,71369896.4881
tcd,1981,87523912.95445
tcd,1982,60081023.52844
tcd,1983,102457307.41922
tcd,1984,146522538.76146
tcd,1985,94441348.43414
tcd,1986,143093142.48292
tcd,1987,179825042.14514
tcd,1988,224631190.56144
tcd,1989,197662568.97147
tcd,1990,271169843.71981
tcd,1991,224478727.82483
tcd,1992,209024230.60749
tcd,1993,198892806.03194
tcd,1994,190093853.35864
tgo,1974,229546857.32616
tgo,1975,168883907.32603
tgo,1976,182631972.09053
tgo,1977,226949980.19256
tgo,1978,297958138.24773
tgo,1979,335790935.83865
tgo,1980,549646177.41674
tgo,1981,474781254.76147
tgo,1982,433111052.60791
tgo,1983,344134579.31875
tgo,1984,367734406.13435
tgo,1985,368966537.9926
tgo,1986,466033060.20339
tgo,1987,516316546.51293
tgo,1988,540493411.83949
tgo,1989,539741443.33047
tgo,1990,662906141.31943
tgo,1991,630863670.62569
tgo,1992,548932757.22173
tgo,1993,348640700.24476
tgo,1994,399265355.16455
tgo,1995,464723492.97935
tgo,1996,556852011.92036
tgo,1997,510974216.10025
tgo,1998,496315144.08909
tgo,1999,459896701.64428
tgo,2000,423596980.44868
tgo,2001,428966550.82538
tgo,2002,514236794.79315
tgo,2003,692506646.926
tgo,2004,750992633.16305
tgo,2005,811002623.42243
tgo,2006,831073465.17498
tgo,2007,912910564.57918
tgo,2008,1135691080.26241
tgo,2009,1196574999.25657
tgo,2010,1296379585.22602
tgo,2011,1687560594.45551
tgo,2012,1751042417.012
tgo,2013,2007963454.99005
tgo,2014,1814597205.84293
tgo,2015,1498086403.95674
tgo,2016,1577308324.31389
tgo,2017,1584671613.54833
tha,1975,2780030954.49007
tha,1976,3466796234.60934
tha,1977,3984636759.22527
tha,1978,4863858317.16002
tha,1979,6268870754.6035
tha,1980,7938706473.48706
tha,1981,8513401713.48972
tha,1982,8551652506.46288
tha,1983,8153350168.19432
tha,1984,9301929411.70886
tha,1985,9100301783.19987
tha,1986,11105350789.8457
tha,1987,14664744178.9486
tha,1988,20428614917.4319
tha,1989,25290984353.3165
tha,1990,29229483219.4249
tha,1991,35504312762.1097
tha,1992,41387414595.1466
tha,1993,47465138939.81841
tha,1994,56144195298.79179
tha,1995,70291857803.15952
tha,1996,71415808938.04239
tha,1997,72419158862.1629
tha,1998,65908516080.9285
tha,1999,71410225658.8533
tha,2000,81761851505.617
tha,2001,76106587483.32358
tha,2002,81442771879.842
tha,2003,93881649848.36652
tha,2004,114018869449.69099
tha,2005,129287430000
tha,2006,152553120000
tha,2007,181372239999.99997
tha,2008,208357779999.99997
tha,2009,181968016733.26401
tha,2010,227242774271.88797
tha,2011,262943626360.64801
tha,2012,277377491249.24701
tha,2013,286231729110.82501
tha,2014,282159315524.35492
tha,2015,275804645083.95398
tha,2016,282043727579.01196
tha,2017,310793180828.64801
tha,2018,336290357163.99298
tjk,2002,768137200
tjk,2003,994724700
tjk,2004,1219841300
tjk,2005,492025500
tjk,2006,483430200
tjk,2007,534049300
tjk,2008,576512500
tjk,2009,599311100
tjk,2010,842102941
tjk,2011,1050936711
tjk,2012,1311787958
tjk,2013,937227359
tjk,2014,836264767
tjk,2015,824698053
tjk,2016,899523470
tjk,2017,1124964688.2
tjk,2018,1116258706
tls,2006,43343080.75024
tls,2007,69159715.18138
tls,2008,58143861.87994
tls,2009,66149931.32131
tls,2010,94889673.7611
tls,2011,101258510.46865
tls,2012,102689739.18815
tls,2013,87862751.60442
tls,2014,89595180.71222
tls,2015,91006899.61387
tls,2016,96780600
tls,2017,109896003.01168
ton,1971,3671360.58786
ton,1972,4265612.52243
ton,1973,5043501.50527
ton,1974,8535712.51916
ton,1975,15702018.10046
ton,1976,9327258.12954
ton,1977,9815405.35009
ton,1978,13392990.25119
ton,1979,12065718.63785
ton,1980,14371080.43488
ton,1981,15961043.97082
ton,1982,18778023.42877
ton,1983,13503442.55259
ton,1984,19176190.66321
ton,1985,22916649.17603
ton,1986,20639479.13073
ton,1987,25047187.1011
ton,1988,24791978.89776
ton,1989,31638738.68978
ton,1990,38765957.22304
ton,1991,32336151.28702
ton,1992,31749871.82657
ton,1993,28102086.90793
ton,1994,32875840.71353
ton,2001,24261943.41713
ton,2002,33711234.85776
ton,2003,39124033.32077
ton,2004,44843200.50978
ton,2005,46685348.86666
ton,2006,43161488.32526
ton,2007,37009253.02247
ton,2008,51426149.67609
ton,2009,43707213.92628
ton,2010,45042474.63243
ton,2011,67363413.8894
ton,2012,80352967.46973
ton,2013,91779809.80458
ton,2014,74694566.77306
ton,2015,99746061.29501
ton,2016,103168335.19898
ton,2017,101964795.43913
ton,2018,104818106.71044
tto,1975,1289889898.57463
tto,1976,1390721270.10568
tto,1977,1548458333.97852
tto,1978,1564708333.9853
tto,1979,2067625000.86151
tto,1980,3138916667.97455
tto,1981,3143541667.97647
tto,1982,2789208334.49551
tto,1983,2345625000.97734
tto,1984,2439750000
tto,1985,2405755102.04082
tto,1986,1650083333.33333
tto,1987,1623638888.88889
tto,1988,1740721951.21952
tto,1989,1831600000
tto,1990,2288635294.11764
tto,1991,2179764705.88236
tto,1992,2144094117.64707
tto,1993,1853526597.97462
tto,1994,2104244565.51168
tto,1995,2798717452.05331
tto,1996,2815323007.14439
tto,1997,2994411900.59097
tto,1998,2929755335.06422
tto,1999,3398700000
tto,2000,4828900255.55321
tto,2001,4868300260.24551
tto,2002,4547200000
tto,2003,5880900000
tto,2004,7384058664.5938
tto,2005,10878646809.6652
tto,2006,14879422193.7939
tto,2007,14121460780.6821
tto,2008,19557228922.6859
tto,2009,9968776047.27209
tto,2010,12093527322.1487
tto,2011,18203739867.507
tto,2012,17719863299.4629
tto,2013,18875790817.46429
tto,2014,16423838830.1744
tto,2015,12606416704.2683
tto,2016,9313184736.76793
tto,2017,10513257044.2661
tun,1976,1303714072.19104
tun,1977,1326494932.57138
tun,1978,1653167273.0225
tun,1979,2556201377.87914
tun,1980,3262097570.53682
tun,1981,3485187286.09051
tun,1982,3001587138.71817
tun,1983,2865491336.18823
tun,1984,2696846171.7962
tun,1985,2672272180.57532
tun,1986,2722821894.66172
tun,1987,3341529271.56713
tun,1988,4252718909.23045
tun,1989,4376813248.0677
tun,1990,5203036053.13093
tun,1991,5105876733.25553
tun,1992,6012889609.16595
tun,1993,5786349409.29354
tun,1994,6910158872.69175
tun,1995,7978852762.35792
tun,1996,8150741809.2784
tun,1997,8172467579.44076
tun,1998,8423456058.31083
tun,1999,8736116672.63799
tun,2000,8558504881.99319
tun,2001,9464017307.14093
tun,2002,9466613523.39869
tun,2003,10891310674.9022
tun,2004,13502569318.0601
tun,2005,14568070292.6291
tun,2006,15891061400.0488
tun,2007,19964048568.2512
tun,2008,25079989449.26509
tun,2009,19815296883.9681
tun,2010,22125192119.6032
tun,2011,22494654717.22689
tun,2012,22148014960.4912
tun,2013,21976251416.9646
tun,2014,21575036446.9053
tun,2015,17452928057.0955
tun,2016,16899132539.8427
tun,2017,17584260723.1057
tur,1974,2081000000
tur,1975,2017000000
tur,1976,2540000000
tur,1977,2287000000
tur,1978,2755000000
tur,1979,2935000000
tur,1980,3621000000
tur,1981,5967000000
tur,1982,7808000000
tur,1983,7844000000
tur,1984,9609000000
tur,1985,11119000000
tur,1986,10580000000
tur,1987,14135000000
tur,1988,17581000000
tur,1989,18194000000
tur,1990,21042000000
tur,1991,22039000000
tur,1992,24298000000
tur,1993,26263000000
tur,1994,29191000000
tur,1995,36581000000
tur,1996,45150000000
tur,1997,51528000000
tur,1998,54117000000
tur,1999,45482000000
tur,2000,50353000000
tur,2001,49963000000
tur,2002,54750000000
tur,2003,70502000000
tur,2004,91918000000
tur,2005,106331000000
tur,2006,119865000000
tur,2007,145383000000
tur,2008,178015000000
tur,2009,145547000000
tur,2010,157445000000
tur,2011,183649999999.99997
tur,2012,205515000000
tur,2013,209986000000
tur,2014,220871000000
tur,2015,199010000000
tur,2016,187966000000
tur,2017,210153000000
tur,2018,223458000000
tuv,2001,1274564.40092
tuv,2002,1635078.86664
tuv,2003,2015177.6916
tuv,2004,2715978.95511
tuv,2005,2627019.09344
tuv,2006,3015215.17599
tuv,2007,3266386.14748
tuv,2008,4060750.71532
tuv,2009,5513224.54339
tuv,2010,14060484.36844
tuv,2011,14848815.11739
tuv,2012,25110647.07143
tuv,2013,20567990.47546
tza,1976,625777820.2667
tza,1977,645296846.8689
tza,1978,606194202.6576
tza,1979,685682990.3623
tza,1980,747749826.9859
tza,1981,797850347.2983
tza,1982,527438906.7463
tza,1983,489554524.871
tza,1984,504307737.596
tza,1985,434114886.3981
tza,1986,436601404.4718
tza,1987,393212922.1208
tza,1988,503876902.6038
tza,1989,532373005.185
tza,1990,538425092.6337
tza,1991,505289766.9825
tza,1992,576252408.3296
tza,1993,764783793.8125
tza,1994,937651197.055
tza,1995,1265150317.5758
tza,1996,1372187961.5848
tza,1997,1246638019.7592
tza,1998,1191063108.6399
tza,1999,1201800788.802
tza,2000,1361001371.5684
tza,2001,1766704739.68
tza,2002,1899699677.30718
tza,2003,2168609096.74792
tza,2004,2615267756.87179
tza,2005,2971656820.39134
tza,2006,3445682862.8163
tza,2007,4102294744.61643
tza,2008,5577564963.91484
tza,2009,5152734436.67582
tza,2010,6370022829.17572
tza,2011,7398235544.52255
tza,2012,8675629504.5013
tza,2013,8459721764.64591
tza,2014,8590085863.64074
tza,2015,8813810070.83096
tza,2016,9268639109.05984
tza,2017,8747870004.57835
uga,1980,329300000
uga,1981,273100000
uga,1982,347100000
uga,1983,367700000
uga,1984,424100000
uga,1985,370900000
uga,1986,418600000
uga,1987,333600000
uga,1988,266300000
uga,1989,277700000
uga,1990,177800000
uga,1991,194000000
uga,1992,185700000
uga,1993,293620000
uga,1994,527100000
uga,1995,664300000
uga,1996,784030000
uga,1997,757240000
uga,1998,686480000
uga,1999,679500000
uga,2000,663100000
uga,2001,684158462.0619
uga,2002,702853884.0259
uga,2003,834006688.25777
uga,2004,1132286453.1414
uga,2005,1542022924.84358
uga,2006,1735592050.18102
uga,2007,2439027028.40235
uga,2008,3039719573.37922
uga,2009,3353745530.34236
uga,2010,3468077634.56924
uga,2011,4298479345.77474
uga,2012,4935836850.08774
uga,2013,4931775815.48091
uga,2014,4905294915.41623
uga,2015,4728648691.8958
uga,2016,4836478690.08527
uga,2017,5089596923.5252
uga,2018,5607062105.77604
ukr,1994,16043000000
ukr,1995,16088000000
ukr,1996,18728000000
ukr,1997,20355000000
ukr,1998,16591000000
ukr,1999,16068000000
ukr,2000,18358000000
ukr,2001,19917000000
ukr,2002,22027000000
ukr,2003,27328000000
ukr,2004,39461000000
ukr,2005,42626000000
ukr,2006,48355000000
ukr,2007,61412000000
ukr,2008,82480000000
ukr,2009,52080000000
ukr,2010,65626000000
ukr,2011,83652000000
ukr,2012,86516000000
ukr,2013,81719000000.00002
ukr,2014,65436000000
ukr,2015,47862000000
ukr,2016,46008000000
ukr,2017,53868000000
ukr,2018,59116999999.99999
upper_middle_income,1982,286886743131.5401
upper_middle_income,1983,288836611495.30115
upper_middle_income,1984,308134253895.21692
upper_middle_income,1985,295279888141.02002
upper_middle_income,1986,258599954900.41891
upper_middle_income,1987,316770212299.13696
upper_middle_income,1988,353414503851.49707
upper_middle_income,1989,385807857668.24597
upper_middle_income,1990,438765022882.758
upper_middle_income,1991,454320923260.28802
upper_middle_income,1992,503043361455.87512
upper_middle_income,1993,545903879359.57892
upper_middle_income,1994,645600473273.55188
upper_middle_income,1995,780959775943.56433
upper_middle_income,1996,870430830912.31921
upper_middle_income,1997,866502615973.23401
upper_middle_income,1998,865003637467.49182
upper_middle_income,1999,904892751798.38794
upper_middle_income,2000,1102594146436.22998
upper_middle_income,2001,1087489808747.13989
upper_middle_income,2002,1165652860671.30005
upper_middle_income,2003,1522479891696.44019
upper_middle_income,2004,1958748229757.6001
upper_middle_income,2005,2407543037568.56055
upper_middle_income,2006,2936880074439.52881
upper_middle_income,2007,3536369688487.46045
upper_middle_income,2008,4290575981604.10986
upper_middle_income,2009,3362839909698.81006
upper_middle_income,2010,4224360108831.21045
upper_middle_income,2011,5209356229360.12891
upper_middle_income,2012,5498364841781.44043
upper_middle_income,2013,5675316911212.31055
upper_middle_income,2014,5709614050496.0791
upper_middle_income,2015,5044999137309.19922
upper_middle_income,2016,4750374413303.34863
upper_middle_income,2017,5337665467949.92871
upper_middle_income,2018,5922216302120.66113
ury,1978,912900000
ury,1979,1194200000
ury,1980,1526000000
ury,1981,1700700000
ury,1982,1537300000
ury,1983,1434600000
ury,1984,1289400000
ury,1985,1257100000
ury,1986,1509900000
ury,1987,1589230000
ury,1988,1752770000
ury,1989,2032290000
ury,1990,2158490000
ury,1991,2200920000
ury,1992,2631740000
ury,1993,2759960000
ury,1994,3248300000
ury,1995,3506800000
ury,1996,3847200000
ury,1997,4217200000
ury,1998,4148400000
ury,1999,3552200000
ury,2000,3659607810.28443
ury,2001,3262039171.46246
ury,2002,2693396052.43409
ury,2003,3052533440.20105
ury,2004,4256565060.99537
ury,2005,5085360969.68544
ury,2006,5787237704.38431
ury,2007,6933356522.17578
ury,2008,9372212090.51899
ury,2009,8711487614.58235
ury,2010,10718847982.16
ury,2011,12915653977.4674
ury,2012,18102935095.4086
ury,2013,18098985823.634
ury,2014,18385370741.0729
ury,2015,15631491060.016
ury,2016,14534566967.3061
ury,2017,15817948214.3763
ury,2018,16405950481.6674
usa,1970,53900000000
usa,1971,56110000000
usa,1972,62730000000
usa,1973,88450000000
usa,1974,119080000000
usa,1975,130420000000
usa,1976,142320000000
usa,1977,151900000000
usa,1978,177525000000
usa,1979,223270300000
usa,1980,271788000000.00003
usa,1981,294295000000
usa,1982,275167000000
usa,1983,266018000000
usa,1984,291047000000
usa,1985,289010000000
usa,1986,310040999999.99994
usa,1987,348872000000
usa,1988,431143000000.00006
usa,1989,487063000000.00006
usa,1990,535258000000
usa,1991,578337000000
usa,1992,616872900000
usa,1993,642854000000.00012
usa,1994,703254000000.00012
usa,1995,794397000000
usa,1996,851628000000
usa,1997,934459000000
usa,1998,933183000000
usa,1999,969870000000.00012
usa,2000,1075321000000
usa,2001,1005652000000
usa,2002,978707000000.00012
usa,2003,1020417000000
usa,2004,1161547000000
usa,2005,1286020000000
usa,2006,1457644999999.99976
usa,2007,1653547000000.00024
usa,2008,1841612999999.99976
usa,2009,1583050999999.99976
usa,2010,1853035000000.00024
usa,2011,2125944999999.99951
usa,2012,2218355000000.00049
usa,2013,2294195000000
usa,2014,2376657000000
usa,2015,2266689000000
usa,2016,2215846000000.00049
usa,2017,2351073000000
usa,2018,2500755000000
uzb,2016,10549916892.6191
uzb,2017,12412218530.1396
uzb,2018,14135137288.3331
vct,1978,29200000
vct,1979,32800000
vct,1980,38800000
vct,1981,48700000
vct,1982,47890370.37037
vct,1983,58900000
vct,1984,72700000
vct,1985,82400000
vct,1986,92888888.88889
vct,1987,91096296.2963
vct,1988,124503703.7037
vct,1989,115511111.11111
vct,1990,130166666.66667
vct,1991,113362962.96296
vct,1992,137966666.66667
vct,1993,119481481.48148
vct,1994,112255555.55556
vct,1995,136311111.11111
vct,1996,149237037.03704
vct,1997,148344444.44444
vct,1998,157414814.81481
vct,1999,177185185.18518
vct,2000,179414814.81481
vct,2001,175943333.33333
vct,2002,178312803.7037
vct,2003,172849121.85185
vct,2004,184518288.51852
vct,2005,200544542.59259
vct,2006,211994458.51852
vct,2007,212220179.62963
vct,2008,210168319.25926
vct,2009,192307706.66667
vct,2010,183185265.92593
vct,2011,182794060.74074
vct,2012,188277044.81481
vct,2013,194023430.74074
vct,2014,256070304.00341
vct,2015,282423774.28191
vct,2016,292503380.56613
vct,2017,282876165.14428
ven,1970,2779000000
ven,1971,3300000000
ven,1972,3361000000
ven,1973,5050000000
ven,1974,11615000000
ven,1975,9352000000
ven,1976,9683000000
ven,1977,10165000000
ven,1978,9803000000
ven,1979,14959000000
ven,1980,19968000000
ven,1981,20938000000
ven,1982,17557000000
ven,1983,15841000000
ven,1984,16763000000
ven,1985,15275000000
ven,1986,9492000000
ven,1987,11428000000
ven,1988,11052000000
ven,1989,13988000000
ven,1990,18806000000
ven,1991,16388000000
ven,1992,15514000000
ven,1993,16119000000
ven,1994,17681000000
ven,1995,20753000000
ven,1996,25280000000
ven,1997,25185000000
ven,1998,19130000000
ven,1999,22315000000
ven,2000,34711000000
ven,2001,28043000000
ven,2002,27794000000
ven,2003,28108000000
ven,2004,40782000000
ven,2005,57058000000
ven,2006,67122000000
ven,2007,72062000000
ven,2008,98240000000
ven,2009,60658000000
ven,2010,68731000000.00002
ven,2011,95655000000
ven,2012,100033000000
ven,2013,90964999999.99998
ven,2014,76802000000
ven,2015,38867000000
ven,2016,28684000000
vnm,1996,9498000000
vnm,1997,11715000000
vnm,1998,11977000000
vnm,1999,14033000000
vnm,2000,17150000000
vnm,2001,17837000000
vnm,2002,19654000000
vnm,2003,23421000000
vnm,2004,30352000000
vnm,2005,36623000000
vnm,2006,44926000000
vnm,2007,54591000000
vnm,2008,69691000000.00002
vnm,2009,62862000000
vnm,2010,79696999999.99998
vnm,2011,105785000000
vnm,2012,124313999999.99998
vnm,2013,142743000000
vnm,2014,161187000000
vnm,2015,173312000000
vnm,2016,188882000000
vnm,2017,227245000000
vut,1982,47667801.36713
vut,1983,56034326.34187
vut,1984,74966944.25598
vut,1985,56830164.26771
vut,1986,39396343.81079
vut,1987,49881360.4216
vut,1988,55355370.36845
vut,1989,54026837.09415
vut,1990,73900354.72003
vut,1991,80949465.98455
vut,1992,87726996.5372
vut,1993,86313587.00336
vut,1994,103243347.56301
vut,1995,109927567.17532
vut,1996,122942923.88324
vut,1997,123110769.28542
vut,1998,147738804.82917
vut,1999,140457435.51688
vut,2000,156996731.68026
vut,2001,139149293.0968
vut,2002,113812212.21078
vut,2003,137499164.59759
vut,2004,160422408.51902
vut,2005,176959904.87286
vut,2006,183513482.01609
vut,2007,219482601.55059
vut,2008,275438871.12186
vut,2009,303489416.95002
vut,2010,325463444.73284
vut,2011,350516945.06712
vut,2012,356479438.47296
vut,2013,390939130.9168
vut,2014,397096763.89291
vut,2015,321786383.03412
world,1977,1374621830578.87012
world,1978,1590630109947.19971
world,1979,2024979888942.65991
world,1980,2435650665672.98047
world,1981,2424498061573.54004
world,1982,2259511352587.3501
world,1983,2190937261609.61987
world,1984,2290928297973.16016
world,1985,2309173261565.80957
world,1986,2537634820757.68896
world,1987,3012466867918.66895
world,1988,3427204778119.78027
world,1989,3712764043233
world,1990,4328030122023.89893
world,1991,4428272167873.7998
world,1992,4777332374352.37012
world,1993,4720512075955.46973
world,1994,5299465435040.69043
world,1995,6345777488999.23145
world,1996,6748771936003.51953
world,1997,6939981613928.16895
world,1998,6875238474018.53906
world,1999,7123050474830.37891
world,2000,7938356629408.55859
world,2001,7657951673206.84863
world,2002,8000658396483.32715
world,2003,9390734904836.2793
world,2004,11447745681067
world,2005,12990753249111.90039
world,2006,14932461679954.49609
world,2007,17397892373154.89258
world,2008,19934362424423.00391
world,2009,15931887488930.49609
world,2010,18900187843317.19922
world,2011,22464282454856.80469
world,2012,22843298796418.89453
world,2013,23539785998913.29688
world,2014,23938819999187.5
world,2015,21303398882056.80469
world,2016,20852828065851.19531
world,2017,22970033983159.29688
world,2018,25024971303677.30469
wsm,1977,17148436.40372
wsm,1978,13648719.11002
wsm,1979,21763382.75161
wsm,1980,25649765.06822
wsm,1981,18257686.76341
wsm,1982,21700732.83034
wsm,1983,26827947.07357
wsm,1984,26875284.99218
wsm,1985,26455576.30991
wsm,1986,23844240.88542
wsm,1987,28198443.26495
wsm,1988,41981571.17656
wsm,1989,43762824.72478
wsm,1990,44539656.58689
wsm,1991,37201687.4322
wsm,1992,42472386.19124
wsm,1993,42233066.92505
wsm,1994,46516083.29477
wsm,1995,64461765.75132
wsm,1996,75230297.08684
wsm,1997,79875073.50437
wsm,1998,82956573.68849
wsm,1999,79468277.73707
wsm,2004,106742131.47586
wsm,2005,141687156.30551
wsm,2006,149059985.76692
wsm,2007,181792959.71533
wsm,2008,180131839.56491
wsm,2009,173604988.62225
wsm,2010,194969665.84473
wsm,2011,205975498.02111
wsm,2012,231027323.09874
wsm,2013,230141451.88859
wsm,2014,225924771.4397
wsm,2015,231414415.49999
wsm,2016,248249692.32102
wsm,2017,281090135.75404
yem,2005,6785266096.41156
yem,2006,7865230000
yem,2007,7773340000
yem,2008,10182270000
yem,2009,7118205325.95418
yem,2010,9270503494.65773
yem,2011,10384043196.4384
yem,2012,9385475847.14096
yem,2013,9567265397.75143
yem,2014,9430397528.4098
yem,2015,1867305763.53765
yem,2016,938468580.24
zaf,1960,2238599105.4558
zaf,1961,2337999065.73557
zaf,1962,2498999001.4
zaf,1963,2696398922.51899
zaf,1964,2846198862.65893
zaf,1965,2913398835.80582
zaf,1966,3123398751.88986
zaf,1967,3385198647.27462
zaf,1968,3760398497.34476
zaf,1969,3859798457.62453
zaf,1970,3904598439.72246
zaf,1971,4325492163.13433
zaf,1972,5254926553.11979
zaf,1973,7230920097.51479
zaf,1974,9996662197.19107
zaf,1975,10323214081.4409
zaf,1976,9840549991.443
zaf,1977,11913999989.64
zaf,1978,14670549987.243
zaf,1979,19719170174.3075
zaf,1980,28501651956.2234
zaf,1981,23621057036.358
zaf,1982,20081946595.1331
zaf,1983,20979586793.132
zaf,1984,19302453655.9364
zaf,1985,18030792412.15421
zaf,1986,19959939848.3875
zaf,1987,25978095715.3321
zaf,1988,26798100048.2563
zaf,1989,25591574580.9092
zaf,1990,27160238991.0116
zaf,1991,26126023104.4514
zaf,1992,27893270926.0938
zaf,1993,29294867480.1148
zaf,1994,30001242104.1358
zaf,1995,34402137132.15299
zaf,1996,35495118245.5534
zaf,1997,36561083234.6058
zaf,1998,34594731512.5752
zaf,1999,33743869641.69841
zaf,2000,36995346355.13959
zaf,2001,35908902855.2168
zaf,2002,36882385813.7096
zaf,2003,47358893128.47319
zaf,2004,58436025841.5874
zaf,2005,68089718597.96581
zaf,2006,79216650333.43588
zaf,2007,93531189535.21761
zaf,2008,103029506544.161
zaf,2009,83756723460.5116
zaf,2010,107735282477.83801
zaf,2011,126865798282.62799
zaf,2012,117846262079.46802
zaf,2013,113490164681.97298
zaf,2014,110320682522.45297
zaf,2015,96038279946.017
zaf,2016,90999388885.61081
zaf,2017,103369318284.58401
zaf,2018,110008875813.63501
zmb,1978,943400000
zmb,1979,1523300000
zmb,1980,1608700000
zmb,1981,1149000000
zmb,1982,1063700000
zmb,1983,1021700000
zmb,1984,968100000
zmb,1985,865100000
zmb,1986,739500000
zmb,1987,899800000
zmb,1988,1247600000
zmb,1989,1425300000
zmb,1990,1360300000
zmb,1991,1255100000
zmb,1997,1222300000
zmb,1998,916800000
zmb,1999,878600000
zmb,2000,871970000
zmb,2001,1054825000
zmb,2002,1104469000
zmb,2003,1251517000
zmb,2004,2076306000
zmb,2005,2827695061.69112
zmb,2006,4547091169.12716
zmb,2007,5227148091.80765
zmb,2008,5631664313.64614
zmb,2009,4900459150.59378
zmb,2010,8054341321.11946
zmb,2011,9419019755.12257
zmb,2012,10510886465.9716
zmb,2013,11601393752.5418
zmb,2014,11071017827.7681
zmb,2015,8223465324.37232
zmb,2016,7419922061.24507
zmb,2017,9080489944.95685
zmb,2018,9986281253.29118
zwe,1977,964926026.88881
zwe,1978,996407921.63828
zwe,1979,1166794056.16439
zwe,1980,1608422846.70322
zwe,1981,1583755202.26203
zwe,1982,1491951294.94615
zwe,1983,1297277935.52429
zwe,1984,1311467888.34022
zwe,1985,1413422044.22569
zwe,1986,1490091489.77178
zwe,1987,1614756686.71973
zwe,1988,1853092941.27036
zwe,1989,1933183560.28617
zwe,1990,2009790332.67601
zwe,1991,1965070727.39949
zwe,1992,1830589219.87656
zwe,1993,1978922519.31941
zwe,1994,2341631182.92461
zwe,2009,1882654717.30412
zwe,2010,3569254416.45001
zwe,2011,4907581285.21427
zwe,2012,4336628554.07586
zwe,2013,4197687389.48527
zwe,2014,4045362052.05002
zwe,2015,3964161628.12879
zwe,2016,4059678530.78196
zwe,2017,4714986446.53517
